created_at,entry_id,field1,field2,field3,field4,latitude,longitude,elevation,status
2022-01-09T12:47:26+07:00,162,85.00000,77.00000,27.20000,0.00000,,,,
2022-01-09T12:47:56+07:00,163,84.00000,77.00000,27.20000,0.00000,,,,
2022-01-09T12:48:26+07:00,164,80.00000,77.00000,27.20000,0.00000,,,,
2022-01-09T12:48:57+07:00,165,79.00000,77.00000,27.20000,0.00000,,,,
2022-01-09T12:49:29+07:00,166,77.00000,77.00000,27.10000,0.00000,,,,
2022-01-09T12:49:56+07:00,167,76.00000,77.00000,27.10000,0.00000,,,,
2022-01-09T12:50:32+07:00,168,76.00000,77.00000,27.10000,0.00000,,,,
2022-01-09T12:50:56+07:00,169,75.00000,77.00000,27.10000,0.00000,,,,
2022-01-09T12:51:29+07:00,170,74.00000,77.00000,27.10000,0.00000,,,,
2022-01-09T12:51:57+07:00,171,76.00000,77.00000,27.10000,0.00000,,,,
2022-01-09T12:52:27+07:00,172,80.00000,77.00000,27.10000,0.00000,,,,
2022-01-09T12:52:56+07:00,173,80.00000,77.00000,27.10000,0.00000,,,,
2022-01-09T12:53:26+07:00,174,79.00000,77.00000,27.10000,0.00000,,,,
2022-01-09T12:53:56+07:00,175,79.00000,77.00000,27.10000,0.00000,,,,
2022-01-09T12:54:26+07:00,176,75.00000,77.00000,27.10000,0.00000,,,,
2022-01-09T12:54:56+07:00,177,75.00000,77.00000,27.10000,0.00000,,,,
2022-01-09T12:55:26+07:00,178,75.00000,77.00000,27.10000,0.00000,,,,
2022-01-09T12:55:56+07:00,179,74.00000,77.00000,27.10000,0.00000,,,,
2022-01-09T12:56:26+07:00,180,71.00000,77.00000,27.10000,0.00000,,,,
2022-01-09T12:56:56+07:00,181,70.00000,77.00000,27.10000,0.00000,,,,
2022-01-09T12:57:26+07:00,182,69.00000,77.00000,27.10000,0.00000,,,,
2022-01-09T12:57:56+07:00,183,68.00000,77.00000,27.10000,0.00000,,,,
2022-01-09T12:58:26+07:00,184,62.00000,77.00000,27.10000,0.00000,,,,
2022-01-09T12:58:56+07:00,185,65.00000,77.00000,27.10000,0.00000,,,,
2022-01-09T12:59:26+07:00,186,64.00000,77.00000,27.10000,0.00000,,,,
2022-01-09T12:59:56+07:00,187,63.00000,77.00000,27.10000,0.00000,,,,
2022-01-09T13:00:26+07:00,188,61.00000,77.00000,27.10000,0.00000,,,,
2022-01-09T13:00:57+07:00,189,60.00000,77.00000,27.20000,0.00000,,,,
2022-01-09T13:01:26+07:00,190,60.00000,77.00000,27.50000,0.00000,,,,
2022-01-09T13:01:56+07:00,191,61.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:02:26+07:00,192,63.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:02:56+07:00,193,65.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:03:26+07:00,194,66.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:03:56+07:00,195,71.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:04:26+07:00,196,80.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:04:56+07:00,197,75.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:05:26+07:00,198,75.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:05:57+07:00,199,77.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:06:26+07:00,200,78.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:06:56+07:00,201,79.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:07:27+07:00,202,79.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:07:56+07:00,203,79.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:08:27+07:00,204,80.00000,77.00000,27.60000,0.00000,,,,
2022-01-09T13:08:56+07:00,205,83.00000,77.00000,27.60000,0.00000,,,,
