created_at,entry_id,field1,field2,field3,field4,latitude,longitude,elevation,status
2022-01-02T17:43:17+07:00,83,13.00,75.00,27.10,"30.00

",,,,
2022-01-02T17:45:13+07:00,84,15.00,73.00,27.10,"35.00

",,,,
2022-01-02T17:45:34+07:00,85,15.00,73.00,27.60,"32.00

",,,,
2022-01-02T17:46:05+07:00,86,15.00,73.00,27.60,"27.00

",,,,
2022-01-02T17:46:21+07:00,87,15.00,73.00,27.60,"71.00

",,,,
2022-01-02T17:46:42+07:00,88,15.00,73.00,27.60,"18.00

",,,,
2022-01-02T17:46:58+07:00,89,15.00,73.00,27.60,"25.00

",,,,
2022-01-02T17:47:14+07:00,90,15.00,73.00,27.60,"30.00

",,,,
2022-01-02T17:47:30+07:00,91,15.00,73.00,27.60,"43.00

",,,,
2022-01-02T17:47:51+07:00,92,15.00,72.00,27.60,"40.00

",,,,
2022-01-02T17:48:06+07:00,93,15.00,72.00,27.60,"44.00

",,,,
2022-01-02T17:48:22+07:00,94,15.00,72.00,27.60,"30.00

",,,,
2022-01-02T17:48:38+07:00,95,15.00,72.00,27.60,"32.00

",,,,
2022-01-02T17:48:59+07:00,96,15.00,72.00,27.60,"27.00

",,,,
2022-01-02T17:49:30+07:00,97,15.00,72.00,27.60,"25.00

",,,,
2022-01-02T17:49:46+07:00,98,15.00,72.00,27.60,"25.00

",,,,
2022-01-02T17:50:07+07:00,99,15.00,72.00,27.60,"27.00

",,,,
2022-01-02T17:50:22+07:00,100,15.00,72.00,27.60,"0.00

",,,,
2022-01-02T17:50:38+07:00,101,15.00,72.00,27.60,"30.00

",,,,
2022-01-02T17:50:54+07:00,102,15.00,72.00,27.60,"25.00

",,,,
2022-01-02T17:51:10+07:00,103,15.00,72.00,27.60,"35.00

",,,,
2022-01-02T17:51:31+07:00,104,15.00,72.00,27.60,"30.00

",,,,
2022-01-02T17:51:47+07:00,105,15.00,72.00,27.60,"27.00

",,,,
2022-01-02T17:52:02+07:00,106,15.00,72.00,27.60,"21.00

",,,,
2022-01-02T17:52:18+07:00,107,15.00,72.00,27.60,"27.00

",,,,
2022-01-02T17:52:39+07:00,108,15.00,72.00,27.60,"32.00

",,,,
2022-01-02T17:52:55+07:00,109,15.00,72.00,27.60,"40.00

",,,,
2022-01-02T17:53:11+07:00,110,15.00,72.00,27.60,"37.00

",,,,
2022-01-02T17:53:27+07:00,111,15.00,72.00,27.60,"30.00

",,,,
2022-01-02T17:53:47+07:00,112,16.00,72.00,27.60,"32.00

",,,,
2022-01-02T17:54:03+07:00,113,15.00,72.00,27.60,"30.00

",,,,
2022-01-02T17:54:19+07:00,114,15.00,72.00,27.60,"27.00

",,,,
2022-01-02T17:54:35+07:00,115,15.00,72.00,27.60,"27.00

",,,,
2022-01-02T17:55:11+07:00,116,15.00,72.00,27.60,"25.00

",,,,
2022-01-02T17:55:27+07:00,117,15.00,72.00,27.60,"25.00

",,,,
2022-01-02T17:55:43+07:00,118,15.00,72.00,27.60,"27.00

",,,,
2022-01-02T17:56:19+07:00,119,15.00,72.00,27.60,"27.00

",,,,
2022-01-02T17:56:35+07:00,120,15.00,72.00,27.60,"25.00

",,,,
2022-01-02T17:57:12+07:00,121,15.00,72.00,27.60,"35.00

",,,,
2022-01-02T17:57:27+07:00,122,15.00,72.00,27.60,"35.00

",,,,
2022-01-02T17:57:43+07:00,123,15.00,72.00,27.60,"30.00

",,,,
2022-01-02T17:57:59+07:00,124,15.00,72.00,27.60,"23.00

",,,,
2022-01-02T17:58:20+07:00,125,15.00,72.00,27.60,"13.00

",,,,
2022-01-02T17:58:36+07:00,126,15.00,72.00,27.60,"27.00

",,,,
2022-01-02T17:58:51+07:00,127,15.00,72.00,27.60,"32.00

",,,,
2022-01-02T17:59:07+07:00,128,15.00,72.00,27.60,"35.00

",,,,
2022-01-02T17:59:28+07:00,129,15.00,72.00,27.60,"40.00

",,,,
2022-01-02T18:00:00+07:00,130,15.00,72.00,27.60,"79.00

",,,,
2022-01-02T18:00:15+07:00,131,15.00,72.00,27.60,"44.00

",,,,
2022-01-02T18:00:52+07:00,132,13.00,72.00,27.60,"27.00

",,,,
2022-01-02T18:01:08+07:00,133,13.00,72.00,27.60,"30.00

",,,,
2022-01-02T18:01:24+07:00,134,13.00,72.00,27.60,"25.00

",,,,
2022-01-02T18:02:52+07:00,135,14.00,72.00,27.60,"25.00

",,,,
2022-01-02T18:03:24+07:00,136,14.00,72.00,27.60,"32.00

",,,,
2022-01-02T18:03:40+07:00,137,14.00,72.00,27.60,"25.00

",,,,
2022-01-02T18:03:55+07:00,138,14.00,72.00,27.60,"23.00

",,,,
2022-01-02T18:04:16+07:00,139,15.00,72.00,27.60,"23.00

",,,,
2022-01-02T18:04:32+07:00,140,15.00,72.00,27.60,"23.00

",,,,
2022-01-02T18:05:04+07:00,141,15.00,72.00,27.60,"37.00

",,,,
2022-01-02T18:06:11+07:00,142,3820.00,72.00,27.60,"30.00

",,,,
2022-01-02T18:07:19+07:00,143,15.00,73.00,27.60,"216.00

",,,,
2022-01-02T18:08:27+07:00,144,15.00,73.00,27.60,"111.00

",,,,
2022-01-02T18:08:58+07:00,145,15.00,73.00,27.60,"71.00

",,,,
2022-01-02T18:09:19+07:00,146,15.00,73.00,27.60,"49.00

",,,,
2022-01-02T18:10:06+07:00,147,15.00,73.00,27.60,"55.00

",,,,
2022-01-02T18:19:19+07:00,148,0.60,0.00,0.60,"23.00

",,,,
2022-01-02T18:21:30+07:00,149,14.00,73.00,27.60,"35.00

",,,,
2022-01-02T18:22:21+07:00,150,32.00,0.00,3.00,"27.60

",,,,
2022-01-02T18:23:27+07:00,151,7.60,32.00,0.60,"0.00

",,,,
2022-01-02T18:25:44+07:00,152,15.00,72.00,27.10,"27.00

",,,,
2022-01-02T18:26:00+07:00,153,15.00,72.00,27.10,"27.00

",,,,
2022-01-02T18:26:16+07:00,154,15.00,73.00,27.10,"27.00

",,,,
2022-01-02T18:27:02+07:00,155,15.00,72.00,26.70,"33.00

",,,,
2022-01-02T18:28:58+07:00,156,15.00,73.00,26.20,"86.00

",,,,
2022-01-02T18:29:29+07:00,157,15.00,73.00,26.20,"59.00

",,,,
2022-01-02T18:30:13+07:00,158,15.00,73.00,26.20,"49.00

",,,,
2022-01-02T18:30:46+07:00,159,15.00,74.00,26.20,"63.00

",,,,
2022-01-02T18:31:02+07:00,160,14.00,74.00,26.20,"37.00

",,,,
2022-01-02T18:31:18+07:00,161,15.00,74.00,26.20,"72.00

",,,,
2022-01-02T18:31:34+07:00,162,15.00,74.00,26.20,"32.00

",,,,
2022-01-02T18:32:26+07:00,163,14.00,74.00,26.20,"40.00

",,,,
2022-01-02T18:34:44+07:00,164,0.00,0.00,0.00,"88.00

",,,,
2022-01-02T18:35:00+07:00,165,14.00,76.00,25.79,"19.00

",,,,
2022-01-02T18:35:41+07:00,166,14.00,0.00,0.00,"27.00

",,,,
2022-01-02T18:36:13+07:00,167,15.00,76.00,25.79,"16.00

",,,,
2022-01-02T18:37:18+07:00,168,14.00,76.00,25.79,"155.00

",,,,
2022-01-02T18:37:50+07:00,169,15.00,76.00,25.79,"43.00

",,,,
2022-01-02T18:38:12+07:00,170,15.00,76.00,25.79,"52.00

",,,,
2022-01-02T18:38:34+07:00,171,15.00,76.00,25.79,"25.00

",,,,
2022-01-02T18:39:17+07:00,172,15.00,76.00,25.79,"13.00

",,,,
2022-01-02T18:39:39+07:00,173,15.00,76.00,25.79,"14.00

",,,,
2022-01-02T18:40:00+07:00,174,15.00,76.00,25.79,"37.00

",,,,
2022-01-02T18:40:22+07:00,175,15.00,76.00,25.79,"25.00

",,,,
2022-01-02T18:40:44+07:00,176,15.00,76.00,25.79,"21.00

",,,,
2022-01-02T18:41:06+07:00,177,15.00,76.00,25.79,"23.00

",,,,
2022-01-02T18:41:38+07:00,178,15.00,76.00,25.79,"21.00

",,,,
2022-01-02T18:42:20+07:00,179,15.00,76.00,25.79,"21.00

",,,,
2022-01-02T18:44:26+07:00,180,14.00,76.00,25.79,"16.00

",,,,
2022-01-02T18:45:41+07:00,181,15.00,77.00,25.79,"36.00

",,,,
2022-01-02T18:46:36+07:00,182,15.00,77.00,25.79,"32.00

",,,,
2022-01-02T18:47:08+07:00,183,15.00,77.00,25.79,"21.00

",,,,
2022-01-02T18:47:30+07:00,184,15.00,77.00,25.79,"23.00

",,,,
2022-01-02T18:47:52+07:00,185,15.00,77.00,25.79,"21.00

",,,,
2022-01-02T18:48:24+07:00,186,15.00,77.00,25.79,"16.00

",,,,
2022-01-02T18:50:11+07:00,187,15.00,77.00,25.79,"6.00

",,,,
2022-01-02T18:50:43+07:00,188,15.00,77.00,25.79,"16.00

",,,,
2022-01-02T18:56:59+07:00,189,15.00,77.00,27.10,"10.00

",,,,
2022-01-02T18:57:32+07:00,190,15.00,76.00,27.10,"7.00

",,,,
2022-01-02T19:00:14+07:00,191,14.00,75.00,26.20,"19.00

",,,,
2022-01-02T19:05:05+07:00,192,14.00,76.00,25.79,"12.00

",,,,
2022-01-02T19:17:17+07:00,193,14.00,77.00,25.79,"16.00

",,,,
2022-01-02T19:17:40+07:00,194,14.00,77.00,25.79,"23.00

",,,,
2022-01-02T19:26:40+07:00,195,14.00,77.00,25.29,"12.00

",,,,
2022-01-02T19:39:25+07:00,196,14.00,77.00,25.29,"7.00

",,,,
2022-01-02T19:48:03+07:00,197,14.00,77.00,25.39,"5.00

",,,,
2022-01-02T19:53:51+07:00,198,14.00,77.00,25.79,"7.00

",,,,
2022-01-02T20:01:37+07:00,199,14.00,76.00,25.39,"4.00

",,,,
2022-01-02T20:09:18+07:00,200,14.00,76.00,25.79,"3.00

",,,,
2022-01-02T20:32:33+07:00,201,14.00,76.00,25.79,"7.00

",,,,
2022-01-02T20:33:30+07:00,202,14.00,76.00,25.70,"5.00

",,,,
2022-01-02T20:35:35+07:00,203,14.00,76.00,25.39,"5.00

",,,,
2022-01-02T20:38:20+07:00,204,14.00,76.00,25.29,"4.00

",,,,
2022-01-02T20:47:47+07:00,205,14.00,76.00,25.29,"0.00

",,,,
2022-01-02T21:10:43+07:00,206,3.00,5.79,79.00,"5.79

",,,,
2022-01-02T21:15:38+07:00,207,0.00,0.00,0.00,"25.00

",,,,
2022-01-02T21:16:33+07:00,208,13.00,77.00,26.20,"1.00

",,,,
2022-01-02T21:17:15+07:00,209,13.00,76.00,25.29,"6.00

",,,,
2022-01-02T21:18:48+07:00,210,0.00,0.00,0.00,"9.00

",,,,
2022-01-02T21:19:49+07:00,211,13.00,76.00,25.29,"3.00

",,,,
2022-01-02T21:20:20+07:00,212,12.00,76.00,25.29,"2.00

",,,,
2022-01-02T21:23:25+07:00,213,12.00,77.00,24.79,"3.00

",,,,
2022-01-02T21:24:26+07:00,214,13.00,77.00,24.79,"3.00

",,,,
2022-01-02T21:24:57+07:00,215,13.00,77.00,24.79,"3.00

",,,,
2022-01-02T21:25:28+07:00,216,13.00,77.00,24.89,"5.00

",,,,
2022-01-02T21:54:53+07:00,217,0.00000,0.00000,0.00000,224.00000,,,,
2022-01-02T21:55:25+07:00,218,65535.00000,69.00000,28.50000,1.00000,,,,
2022-01-02T21:55:57+07:00,219,65535.00000,70.00000,27.60000,3172.00000,,,,
2022-01-02T21:56:28+07:00,220,65535.00000,70.00000,27.10000,3188.00000,,,,
2022-01-02T21:56:59+07:00,221,0.00000,0.00000,0.00000,15651.00000,,,,
2022-01-02T21:57:30+07:00,222,65535.00000,71.00000,26.70000,3643.00000,,,,
2022-01-02T21:58:01+07:00,223,65535.00781,71.00000,26.70000,0.00000,,,,
2022-01-02T21:58:47+07:00,224,0.00000,0.00000,0.00000,292.00000,,,,
2022-01-02T21:59:19+07:00,225,11.00000,73.00000,27.60000,2.00000,,,,
2022-01-02T21:59:49+07:00,226,12.00000,73.00000,26.70000,5.00000,,,,
2022-01-02T22:00:20+07:00,227,12.00000,73.00000,26.20000,5.00000,,,,
2022-01-02T22:00:51+07:00,228,13.00000,73.00000,26.20000,8.00000,,,,
2022-01-02T22:01:22+07:00,229,13.00000,73.00000,26.20000,0.00000,,,,
2022-01-02T22:01:56+07:00,230,13.00000,73.00000,26.00000,0.00000,,,,
2022-01-02T22:02:32+07:00,231,13.00000,74.00000,25.79000,25.00000,,,,
2022-01-02T22:03:03+07:00,232,13.00000,74.00000,25.79000,7.00000,,,,
2022-01-02T22:03:34+07:00,233,13.00000,75.00000,25.79000,80.00000,,,,
2022-01-02T22:04:05+07:00,234,13.00000,76.00000,25.79000,5.00000,,,,
2022-01-02T22:04:37+07:00,235,13.00000,76.00000,25.79000,16.00000,,,,
2022-01-02T22:05:08+07:00,236,13.00000,76.00000,25.29000,1.00000,,,,
2022-01-02T22:05:40+07:00,237,13.00000,77.00000,25.29000,12.00000,,,,
2022-01-02T22:06:12+07:00,238,13.00000,77.00000,25.29000,25.00000,,,,
2022-01-02T22:07:19+07:00,239,13.00000,77.00000,25.29000,7.00000,,,,
2022-01-02T22:07:50+07:00,240,13.00000,77.00000,25.29000,6.00000,,,,
2022-01-02T22:08:21+07:00,241,13.00000,77.00000,25.29000,2.00000,,,,
2022-01-02T22:08:52+07:00,242,13.00000,77.00000,25.29000,0.00000,,,,
2022-01-02T22:09:23+07:00,243,13.00000,77.00000,25.29000,16.00000,,,,
2022-01-02T22:09:56+07:00,244,13.00000,77.00000,25.29000,162.00000,,,,
2022-01-02T22:11:34+07:00,245,0.00000,0.00000,25.29000,162.00000,,,,
2022-01-02T22:13:39+07:00,246,1.00000,13.00000,0.00000,0.00000,,,,
2022-01-02T22:14:02+07:00,247,13.00000,77.00000,27.60000,13.00000,,,,
2022-01-02T22:14:36+07:00,248,14.00000,76.00000,26.70000,4.00000,,,,
2022-01-02T22:15:08+07:00,249,13.00000,75.00000,26.20000,0.00000,,,,
2022-01-02T22:15:39+07:00,250,13.00000,75.00000,25.79000,27.00000,,,,
2022-01-02T22:16:11+07:00,251,13.00000,75.00000,25.79000,16.00000,,,,
2022-01-02T22:16:42+07:00,252,13.00000,76.00000,25.29000,526.00000,,,,
2022-01-02T22:17:15+07:00,253,13.00000,76.00000,25.29000,1282.00000,,,,
2022-01-02T22:17:46+07:00,254,1953.00000,77.00000,25.29000,98.00000,,,,
2022-01-02T22:18:17+07:00,255,13.00000,77.00000,25.29000,49.00000,,,,
2022-01-02T22:18:51+07:00,256,13.00000,77.00000,25.29000,98.00000,,,,
2022-01-02T22:19:22+07:00,257,13.00000,77.00000,25.29000,9.00000,,,,
2022-01-02T22:19:56+07:00,258,13.00000,78.00000,25.29000,332.00000,,,,
2022-01-02T22:20:27+07:00,259,13.00000,78.00000,25.29000,55.00000,,,,
2022-01-02T22:20:58+07:00,260,13.00000,78.00000,25.29000,71.00000,,,,
2022-01-02T22:21:29+07:00,261,13.00000,78.00000,25.29000,32.00000,,,,
2022-01-02T22:22:03+07:00,262,65535.00000,78.00000,25.29000,1.00000,,,,
2022-01-02T22:22:34+07:00,263,65535.00000,79.00000,24.89000,0.00000,,,,
2022-01-02T22:22:55+07:00,264,0.00000,0.00000,0.00000,0.00000,,,,
2022-01-02T22:23:13+07:00,265,65535.00000,79.00000,25.29000,0.00000,,,,
2022-01-02T22:23:44+07:00,266,0.00000,0.00000,0.00000,0.00000,,,,
2022-01-02T22:24:14+07:00,267,65535.00000,0.00000,0.00000,0.00000,,,,
2022-01-02T22:24:46+07:00,268,65535.00000,79.00000,25.79000,0.00000,,,,
2022-01-02T22:51:31+07:00,269,0.00000,0.00000,0.00000,0.00000,,,,
2022-01-02T22:51:56+07:00,270,11.00000,78.00000,25.79000,0.00000,,,,
2022-01-02T22:52:27+07:00,271,11.00000,78.00000,25.79000,0.00000,,,,
2022-01-02T22:52:58+07:00,272,11.00000,77.00000,25.79000,0.00000,,,,
2022-01-02T22:53:29+07:00,273,10.00000,77.00000,25.79000,0.00000,,,,
2022-01-02T22:54:00+07:00,274,11.00000,77.00000,25.79000,0.00000,,,,
2022-01-02T22:54:34+07:00,275,11.00000,77.00000,25.79000,1545.00000,,,,
2022-01-02T22:55:05+07:00,276,10.00000,77.00000,25.79000,0.00000,,,,
2022-01-02T22:55:36+07:00,277,11.00000,77.00000,25.79000,0.00000,,,,
2022-01-02T22:56:10+07:00,278,11.00000,77.00000,25.39000,0.00000,,,,
2022-01-02T22:56:46+07:00,279,65535.00000,78.00000,25.29000,0.00000,,,,
2022-01-02T22:57:42+07:00,280,0.00000,0.00000,0.00000,0.00000,,,,
2022-01-02T22:58:30+07:00,281,11.00000,78.00000,25.79000,0.00000,,,,
2022-01-02T22:59:04+07:00,282,11.00000,78.00000,25.79000,0.00000,,,,
2022-01-02T22:59:38+07:00,283,10.00000,78.00000,25.79000,0.00000,,,,
2022-01-02T23:00:11+07:00,284,11.00000,78.00000,25.79000,0.00000,,,,
2022-01-02T23:00:42+07:00,285,10.00000,78.00000,25.79000,0.00000,,,,
2022-01-02T23:01:13+07:00,286,11.00000,78.00000,25.50000,0.00000,,,,
2022-01-02T23:01:47+07:00,287,11.00000,78.00000,25.29000,0.00000,,,,
2022-01-02T23:02:18+07:00,288,11.00000,78.00000,25.29000,0.00000,,,,
2022-01-02T23:02:49+07:00,289,10.00000,78.00000,25.29000,0.00000,,,,
2022-01-02T23:03:20+07:00,290,11.00000,78.00000,25.29000,0.00000,,,,
2022-01-02T23:03:53+07:00,291,11.00000,78.00000,25.29000,0.00000,,,,
2022-01-02T23:04:24+07:00,292,10.00000,78.00000,25.29000,0.00000,,,,
2022-01-02T23:04:56+07:00,293,11.00000,78.00000,25.29000,0.00000,,,,
2022-01-02T23:05:30+07:00,294,11.00000,78.00000,25.29000,0.00000,,,,
2022-01-02T23:06:01+07:00,295,11.00000,78.00000,25.29000,0.00000,,,,
2022-01-02T23:06:32+07:00,296,11.00000,78.00000,25.29000,0.00000,,,,
2022-01-02T23:07:03+07:00,297,10.00000,78.00000,25.29000,0.00000,,,,
2022-01-02T23:07:37+07:00,298,10.00000,78.00000,25.29000,0.00000,,,,
2022-01-02T23:08:08+07:00,299,11.00000,78.00000,25.29000,0.00000,,,,
2022-01-02T23:08:39+07:00,300,10.00000,78.00000,25.29000,0.00000,,,,
2022-01-02T23:09:10+07:00,301,10.00000,78.00000,25.29000,0.00000,,,,
2022-01-02T23:09:41+07:00,302,10.00000,79.00000,25.29000,0.00000,,,,
2022-01-02T23:10:12+07:00,303,11.00000,79.00000,25.29000,0.00000,,,,
2022-01-02T23:10:43+07:00,304,10.00000,79.00000,25.29000,0.00000,,,,
2022-01-02T23:11:14+07:00,305,11.00000,79.00000,25.29000,0.00000,,,,
2022-01-02T23:11:45+07:00,306,10.00000,79.00000,25.29000,0.00000,,,,
2022-01-02T23:12:16+07:00,307,11.00000,79.00000,25.29000,0.00000,,,,
2022-01-02T23:12:47+07:00,308,11.00000,79.00000,25.29000,0.00000,,,,
2022-01-02T23:13:18+07:00,309,11.00000,79.00000,25.29000,0.00000,,,,
2022-01-02T23:13:49+07:00,310,11.00000,79.00000,25.29000,0.00000,,,,
2022-01-02T23:14:23+07:00,311,11.00000,79.00000,25.29000,0.00000,,,,
2022-01-02T23:14:54+07:00,312,11.00000,79.00000,25.29000,0.00000,,,,
2022-01-02T23:15:25+07:00,313,10.00000,79.00000,25.29000,0.00000,,,,
2022-01-02T23:15:56+07:00,314,11.00000,79.00000,25.29000,0.00000,,,,
2022-01-02T23:16:27+07:00,315,11.00000,79.00000,25.29000,0.00000,,,,
2022-01-02T23:16:58+07:00,316,11.00000,79.00000,25.29000,0.00000,,,,
2022-01-02T23:17:29+07:00,317,11.00000,79.00000,25.29000,0.00000,,,,
2022-01-02T23:18:00+07:00,318,11.00000,79.00000,25.29000,0.00000,,,,
2022-01-02T23:18:31+07:00,319,11.00000,79.00000,25.29000,0.00000,,,,
2022-01-02T23:19:05+07:00,320,11.00000,79.00000,25.29000,0.00000,,,,
2022-01-02T23:19:36+07:00,321,12.00000,79.00000,25.29000,0.00000,,,,
2022-01-02T23:20:07+07:00,322,12.00000,79.00000,25.29000,0.00000,,,,
2022-01-02T23:20:38+07:00,323,11.00000,79.00000,25.29000,0.00000,,,,
2022-01-02T23:21:09+07:00,324,11.00000,79.00000,25.29000,0.00000,,,,
2022-01-02T23:21:43+07:00,325,11.00000,79.00000,25.29000,0.00000,,,,
2022-01-02T23:22:14+07:00,326,11.00000,79.00000,25.29000,0.00000,,,,
2022-01-02T23:22:45+07:00,327,11.00000,79.00000,25.29000,0.00000,,,,
2022-01-02T23:23:16+07:00,328,11.00000,79.00000,25.29000,0.00000,,,,
2022-01-02T23:23:48+07:00,329,10.00000,79.00000,25.29000,0.00000,,,,
2022-01-02T23:24:19+07:00,330,10.00000,79.00000,25.29000,0.00000,,,,
2022-01-02T23:24:51+07:00,331,10.00000,79.00000,25.29000,0.00000,,,,
2022-01-02T23:25:22+07:00,332,11.00000,79.00000,25.29000,0.00000,,,,
